year,course_code,name,teacher,faculty,term,schedule,classroom,summary_excerpt,p_key
2026,ARSA181L,Development and Society,赤嶺　淳,社学,春クォーター,01:火３時限 02:火４時限,01:１４-４０８ 02:１４-４０８,【TAISI Course】 Contemporarydebates over whaling have largely been reduce......,18G000017801202618G000017818
2026,BSPX201S,Sophomore Seminar (Spring) Ａ,香川　めぐみ,社学,春学期,月３時限,７-３０８,The learning objectives of this seminarare: 1)     1) to understand sociol......,18G000018001202618G000018018
2026,BSPX201S,Sophomore Seminar (Spring) Ｂ,香川　めぐみ,社学,春学期,月４時限,７-３０５,The learning objectives of this seminar are: 1)  to understand sociologic......,18G000018002202618G000018018
2026,ARSA181L,Japan in the World １: Japanese Interactions with Europe and America,ローズ　ミーガン　キャサリン,社学,春学期,月６時限,-,The spring portion of this course will examine how Japan has been involved......,18G000018601202618G000018618
2026,ECNA111L,Globalization,チェスノコバ　タチャナ,社学,春学期,火３時限,７-３０５,【CJSP/TAISI Course】 This is an introductory course in globalization iss......,18G000018801202618G000018818
2026,MANX241L CMMI271L CMMI201L,International Business,長谷川　信次,社学,春学期,火３時限,１４-４０１,"【CJSP/TAISI Course】 Traditionally, foreign markets for companies were......",18G000020101202618G000020118
2026,ECNT121L,"Regression Analysis for Social Sciences 1: Basics of Regression Analysis, Analysis of Cross-Sectional Data",荒井　洋一,社学,春クォーター,01:水１時限 02:無フルOD,01:１４-５１４ 02:-,【TAISI Course】 Regression analysis enables us to understand what is hap......,18G000020201202618G000020218
2026,ECNT121L,Regression Analysis for Social Sciences 2: Analysis of Time Series and Panel Data,荒井　洋一,社学,夏クォーター,01:水１時限 02:無フルOD,01:１４-５１４ 02:-,【TAISI Course】 Regression analysis enables us to understand what is hap......,18G000020301202618G000020318
2026,ECNT201L ECNA211L ECNA231L,Economic Growth,及川　浩希,社学,春クォーター,01:月３時限 02:無フルOD,01:14-805共同利用研究室６ 02:-,How does economic growth occur? Why do such vast disparities in wealth exi......,18G000020401202618G000020418
2026,GSSC201P,Global Labor Governance 2,篠田　徹,社学,夏クォーター,01:火１時限 02:火２時限,01:- 02:-,Change Notice: We are going to study labor governance of Indiana and the w......,18G000020601202618G000020618
2026,GSSC201P,The World of Cooperative Commonwealth 2,篠田　徹,社学,夏クォーター,01:木１時限 02:木２時限,01:- 02:-,We are going to study of how to develop the community of Richmond (Indiana......,18G000020801202618G000020818
2026,GSSA221P,The World of Labor Film 2,篠田　徹,社学,夏クォーター,01:金１時限 02:金２時限,01:- 02:-,Because we still have three months before this course begin and I have mor......,18G000021001202618G000021018
2026,GSSD101P,Building Local Peace: Field Work Practice,香川　めぐみ,社学,夏季集中,無その他,-,【TAISI Course】This course provides an opportunity to ‘feel’ the reality ......,18G000021501202618G000021518
2026,MANX281L GSSC201L GSSD201L,Organizational Innovation ２,好川　透,社学,春学期,月３時限,１４-５１４,"In this class, students will explore different types of organizational inn......",18G000022101202618G000022118
2026,INTB181L,"Liberal, Post-Liberal and Everyday Peacebuilding",香川　めぐみ,社学,春学期,火２時限,14-510共同利用研究室５,"* Please read the Remarks section before you register, especially ""A Matri......",18G000022701202618G000022718
2026,INTB131L,Critical Development Studies,小山　淑子,社学,春クォーター,01:月３時限 02:月４時限,01:１４-４０５ 02:１４-４０５,This course provides students with an overviewof the field of Critical Dev......,18G000023201202618G000023218
2026,MANX151L SOCX151L,Social Innovation in Global Asia,小山　淑子,社学,春クォーター,01:水３時限 02:水４時限,01:３-２０２（CTLT Classroom2） 02:３-２０２（CTLT Classroom2）,This course gives students the opportunity todevelop their innovative idea......,18G000023301202618G000023318
2026,GDRX101L SOCX181L GSSA111L,Sociology of Gender,釜野　さおり,社学,春学期,水２時限,３-２０３（CTLT Classroom3）,This course gives an overview of contemporary issues in gender and sexuali......,18G000023401202618G000023418
2026,GSSH201L ADEX251L,"Community Design: History, Method and Practice",益子　智之,社学,春クォーター,01:水２時限 02:水３時限,01:７-２０８ 02:７-２０８,Community design is a social and design movement that was first proposed i......,18G000023501202618G000023518
2026,INTB121L,The Psychology of Peacebuilding,香川　めぐみ,社学,春学期,月２時限,１４-６０４,"What causes violence, and what can be doneto counter it? This course discu......",18G000023801202618G000023818
2026,MDAX101L,Sociology of Media,佐藤　信吾,社学,春学期,火２時限,１１-８１９,This course aims to provide a foundational understanding of media sociolog......,18G000024301202618G000024318
2026,GSSD101L,Global Lab 1: Preparation & Research Design,早田　宰／堀　芳枝／北村　能寛／山田　寛邦,社学,集中講義（春学期）,無その他,３-２０１（CTLT Classroom1）,"Course Overview Enrollment in Global Lab 1 is recommended, though not req......",18G000024501202618G000024518
2026,GSSD101P,Global Lab 2: Field Inquiry  (Hong Kong – Social Innovation),北村　能寛／早田　宰／山田　寛邦／劉　雨迪,社学,集中講義（春学期）,無その他,-,This course is a two-week intensive field program jointly conducted by Was......,18G000024601202618G000024618
2026,GSSD101P,Global Lab 3: Field Inquiry  (Taiwan–Community Resilience),早田　宰／江　正殷,社学,集中講義（春学期）,無その他,-,This course is an intensive international field laboratory conducted in Qi......,18G000024701202618G000024718
